date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,rv_model_weather_coeff
2021-02-07T08:46:30,2459252.866,-25.68,-23.189,0.04,2.492,1.508,0,1.508,7.829,0.04,0,1.496,0.012,1.496,0.012,0,6.951,60.887,105.671,-0.005,35.75,0.019,0.019,0.019,-642.485952
2021-02-07T08:47:15,2459252.866,-25.683,-23.14,0.041,2.543,1.526,0,1.526,7.857,0.041,0,1.514,0.011,1.514,0.011,0,6.966,61.064,109.112,-0.028,33.774,0.012,0.013,0.013,-642.4122807
2021-02-07T08:48:00,2459252.867,-25.51,-22.912,0.04,2.597,1.539,0,1.539,7.89,0.04,0,1.527,0.012,1.527,0.012,0,6.989,61.278,106.643,-0.035,21.894,-0.002,-0.002,-0.002,-642.336537
2021-02-07T08:48:45,2459252.867,-25.664,-23.053,0.042,2.611,1.533,0,1.533,7.905,0.042,0,1.522,0.011,1.522,0.011,0,7.002,61.598,111.144,-0.008,32.008,0.011,0.011,0.011,-642.3144184
2021-02-07T08:49:30,2459252.868,-26.009,-23.393,0.042,2.616,1.54,0,1.54,7.93,0.042,0,1.532,0.008,1.532,0.008,0,7.018,61.923,113.895,-0.051,-0.43,0.009,0.009,0.009,-642.3073034
2021-02-07T08:50:15,2459252.868,-26.355,-23.74,0.04,2.615,1.545,0,1.545,7.941,0.04,0,1.536,0.008,1.536,0.008,0,7.022,62.177,126.677,0.02,20.677,0.007,0.008,0.008,-642.310923
2021-02-07T08:51:00,2459252.869,-25.254,-22.59,0.04,2.664,1.55,0,1.55,7.967,0.04,0,1.539,0.011,1.539,0.011,0,7.041,62.421,112.8,-0.005,31.688,0.017,0.017,0.017,-642.2411960000001
2021-02-07T08:51:45,2459252.869,-24.34,-21.558,0.04,2.782,1.547,0,1.547,7.984,0.04,0,1.54,0.007,1.54,0.007,0,7.057,62.662,119.849,-0.008,-10.376,0.004,0.004,0.004,-642.0732820000001
2021-02-07T08:52:30,2459252.87,-23.903,-21.096,0.04,2.807,1.557,0,1.557,7.982,0.04,0,1.546,0.011,1.546,0.011,0,7.047,62.691,115.102,-0.01,32.134,0.012,0.012,0.012,-642.0377070000001
2021-02-07T08:53:15,2459252.87,-24.362,-21.61,0.042,2.753,1.557,0,1.557,8.0,0.042,0,1.546,0.011,1.546,0.011,0,7.062,62.898,115.474,-0.025,31.34,0.01,0.01,0.01,-642.1123524000001
2021-02-07T08:54:00,2459252.871,-24.155,-21.4,0.041,2.755,1.564,0,1.564,8.018,0.041,0,1.557,0.007,1.557,0.007,0,7.075,63.021,112.03,0.007,112.03,0.007,0.007,0.007,-642.1106047000001
2021-02-07T08:54:45,2459252.871,-24.232,-21.426,0.04,2.806,1.563,0,1.563,8.028,0.04,0,1.553,0.011,1.553,0.011,0,7.081,63.287,118.592,-0.003,34.697,0.011,0.011,0.011,-642.03913
2021-02-07T08:55:30,2459252.872,-24.055,-21.168,0.038,2.887,1.576,0,1.576,8.051,0.038,0,1.565,0.011,1.565,0.011,0,7.095,63.393,117.068,0.027,33.641,0.01,0.01,0.01,-641.9260636
2021-02-07T08:56:15,2459252.872,-23.57,-20.675,0.038,2.894,1.59,0,1.59,8.064,0.038,0,1.579,0.011,1.579,0.011,0,7.101,63.311,116.967,0.005,35.182,0.009,0.009,0.009,-641.9161026
2021-02-07T08:57:00,2459252.873,-23.334,-20.449,0.04,2.886,1.588,0,1.588,8.068,0.04,0,1.572,0.016,1.572,0.016,0,7.104,63.469,108.991,0.005,52.516,0.023,0.024,0.024,-641.92529
2021-02-07T08:57:45,2459252.873,-23.577,-20.705,0.039,2.871,1.583,0,1.583,8.026,0.039,0,1.57,0.013,1.57,0.013,0,7.061,63.645,122.087,0.013,51.99,0.015,0.015,0.015,-641.9477333
2021-02-07T08:58:30,2459252.874,-23.426,-20.502,0.04,2.925,1.591,0,1.591,8.033,0.04,0,1.579,0.012,1.579,0.012,0,7.064,63.566,124.007,0.058,53.385,0.018,0.018,0.018,-641.8697930000001
2021-02-07T09:00:45,2459252.876,-23.582,-20.575,0.041,3.007,1.586,0,1.586,7.885,0.041,0,1.579,0.007,1.579,0.007,0,6.907,64.191,110.728,-0.02,110.728,0.002,0.003,0.003,-641.7520087
2021-02-07T09:01:30,2459252.876,-23.16,-20.168,0.039,2.993,1.603,0,1.603,8.042,0.039,0,1.591,0.012,1.591,0.012,0,7.058,64.106,122.647,-0.008,51.367,0.011,0.012,0.012,-641.7741273
2021-02-07T09:02:15,2459252.877,-23.506,-20.552,0.038,2.955,1.603,0,1.603,8.132,0.038,0,1.591,0.012,1.591,0.012,0,7.148,64.221,124.936,-0.015,51.349,0.014,0.014,0.014,-641.8292996
2021-02-07T09:03:00,2459252.877,-23.84,-20.888,0.037,2.953,1.606,0,1.606,8.151,0.037,0,1.594,0.012,1.594,0.012,0,7.163,64.349,125.285,0.02,51.32,0.016,0.016,0.016,-641.8332439000001
2021-02-07T09:03:45,2459252.878,-23.864,-20.884,0.036,2.98,1.608,0,1.608,8.147,0.036,0,1.596,0.012,1.596,0.012,0,7.155,64.44,124.005,-0.055,50.694,0.022,0.023,0.023,-641.7959212000001
2021-02-07T09:04:30,2459252.878,-22.926,-19.868,0.036,3.058,1.617,0,1.617,8.141,0.036,0,1.605,0.012,1.605,0.012,0,7.145,64.366,121.645,-0.023,48.627,0.024,0.024,0.024,-641.6849272000001
2021-02-07T09:05:15,2459252.879,-22.345,-19.247,0.038,3.098,1.62,0,1.62,8.156,0.038,0,1.612,0.008,1.612,0.008,0,7.158,64.375,132.39,-0.003,21.74,0.013,0.014,0.014,-641.6258106
2021-02-07T09:06:00,2459252.879,-22.288,-19.209,0.041,3.079,1.618,0,1.618,8.163,0.041,0,1.61,0.008,1.61,0.008,0,7.164,64.543,132.692,0.029,21.93,0.007,0.008,0.008,-641.6495527000001
2021-02-07T09:06:45,2459252.88,-22.954,-19.901,0.041,3.054,1.619,0,1.619,8.17,0.041,0,1.612,0.007,1.612,0.007,0,7.17,64.573,122.727,-0.011,-11.829,0.006,0.006,0.006,-641.6851277000001
2021-02-07T09:07:30,2459252.88,-23.584,-20.551,0.04,3.033,1.621,0,1.621,8.189,0.04,0,1.615,0.007,1.615,0.007,0,7.189,64.543,124.911,0.021,-10.937,0.009,0.009,0.009,-641.7161090000001
2021-02-07T09:08:15,2459252.881,-23.334,-20.343,0.04,2.991,1.616,0,1.616,8.168,0.04,0,1.604,0.012,1.604,0.012,0,7.17,64.629,127.949,-0.022,49.954,0.017,0.018,0.018,-641.775875
2021-02-07T09:09:00,2459252.881,-22.311,-19.27,0.041,3.04,1.619,0,1.619,8.173,0.041,0,1.609,0.01,1.609,0.01,0,7.172,64.644,120.645,0.029,31.929,0.021,0.021,0.021,-641.7050497
2021-02-07T09:09:45,2459252.882,-21.927,-18.879,0.04,3.048,1.612,0,1.612,8.17,0.04,0,1.604,0.008,1.604,0.008,0,7.171,64.811,135.855,0.034,21.193,0.012,0.012,0.012,-641.6947640000001
2021-02-07T09:10:30,2459252.882,-21.954,-18.874,0.042,3.081,1.616,0,1.616,8.178,0.042,0,1.608,0.008,1.608,0.008,0,7.178,64.754,135.684,0.033,20.039,0.009,0.009,0.009,-641.6456084
2021-02-07T09:11:15,2459252.883,-22.236,-19.147,0.039,3.089,1.619,0,1.619,8.185,0.039,0,1.612,0.007,1.612,0.007,0,7.182,64.812,111.237,0.031,97.634,0.008,0.008,0.008,-641.6375193
2021-02-07T09:12:00,2459252.883,-22.433,-19.315,0.04,3.118,1.626,0,1.626,8.191,0.04,0,1.619,0.007,1.619,0.007,0,7.186,64.705,116.263,0.019,116.263,0.003,0.003,0.003,-641.595154
2021-02-07T09:12:45,2459252.884,-23.114,-19.989,0.041,3.125,1.631,0,1.631,8.2,0.041,0,1.624,0.007,1.624,0.007,0,7.192,64.65,117.15,0.033,117.15,0.002,0.003,0.003,-641.5840947
2021-02-07T09:13:30,2459252.884,-23.286,-20.168,0.042,3.118,1.627,0,1.627,8.2,0.042,0,1.623,0.003,1.623,0.003,0,7.193,64.772,115.374,0.009,115.374,-0.001,-0.001,-0.001,-641.5929574
2021-02-07T09:14:15,2459252.885,-23.503,-20.466,0.042,3.038,1.627,0,1.627,8.205,0.042,0,1.619,0.008,1.619,0.008,0,7.198,64.762,109.422,-0.001,96.162,0.012,0.012,0.012,-641.7067974
2021-02-07T09:15:00,2459252.885,-22.677,-19.63,0.04,3.047,1.618,0,1.618,8.184,0.04,0,1.611,0.007,1.611,0.007,0,7.179,64.924,115.84,-0.011,115.84,0.013,0.014,0.014,-641.696187
2021-02-07T09:15:45,2459252.886,-21.833,-18.692,0.038,3.141,1.623,0,1.623,8.19,0.038,0,1.615,0.008,1.615,0.008,0,7.181,65.002,139.492,0.026,22.236,0.01,0.01,0.01,-641.5646216
2021-02-07T09:16:30,2459252.886,-21.466,-18.295,0.039,3.171,1.628,0,1.628,8.206,0.039,0,1.625,0.003,1.625,0.003,0,7.196,64.878,114.236,-0.028,114.236,0.0,0.0,0.0,-641.5208333
2021-02-07T09:18:45,2459252.888,-22.897,-19.856,0.041,3.041,1.624,0,1.624,8.212,0.041,0,1.617,0.006,1.617,0.006,0,7.203,65.012,110.565,0.015,17.745,0.004,0.004,0.004,-641.7036267
2021-02-07T09:19:30,2459252.889,-22.325,-19.259,0.038,3.066,1.621,0,1.621,8.198,0.038,0,1.614,0.008,1.614,0.008,0,7.19,64.962,141.65,0.031,23.967,0.004,0.004,0.004,-641.6713466
2021-02-07T09:20:15,2459252.889,-21.72,-18.649,0.039,3.071,1.616,0,1.616,8.187,0.039,0,1.612,0.003,1.612,0.003,0,7.181,65.114,115.016,0.011,115.016,0.0,0.0,0.0,-641.6631333
2021-02-07T09:21:00,2459252.89,-21.262,-18.123,0.04,3.14,1.616,0,1.616,8.195,0.04,0,1.613,0.003,1.613,0.003,0,7.189,65.109,116.167,-0.006,116.167,-0.001,-0.001,-0.001,-641.563848
2021-02-07T09:21:45,2459252.89,-21.712,-18.569,0.041,3.143,1.611,0,1.611,8.194,0.041,0,1.603,0.008,1.603,0.008,0,7.19,65.185,111.646,0.022,97.028,0.003,0.003,0.003,-641.5584807
2021-02-07T09:22:30,2459252.891,-22.096,-19.008,0.041,3.088,1.617,0,1.617,8.209,0.041,0,1.614,0.003,1.614,0.003,0,7.202,65.105,119.819,-0.016,119.819,-0.004,-0.004,-0.004,-641.6367457
2021-02-07T09:23:15,2459252.891,-22.684,-19.604,0.039,3.08,1.628,0,1.628,8.22,0.039,0,1.617,0.011,1.617,0.011,0,7.207,65.071,129.886,-0.036,-1.845,0.004,0.004,0.004,-641.6503263000001
2021-02-07T09:24:00,2459252.892,-22.275,-19.214,0.039,3.061,1.616,0,1.616,8.223,0.039,0,1.608,0.008,1.608,0.008,0,7.215,65.198,111.085,-0.013,97.573,0.003,0.003,0.003,-641.6773633
2021-02-07T09:24:45,2459252.892,-21.702,-18.626,0.038,3.076,1.63,0,1.63,8.219,0.038,0,1.622,0.008,1.622,0.008,0,7.206,64.976,111.979,-0.003,91.276,0.004,0.004,0.004,-641.6571166
2021-02-07T09:25:30,2459252.893,-21.303,-18.183,0.035,3.12,1.627,0,1.627,8.213,0.035,0,1.62,0.008,1.62,0.008,0,7.2,65.057,112.886,0.026,90.785,0.006,0.006,0.006,-641.5977995000001
2021-02-07T09:26:15,2459252.893,-21.147,-18.036,0.035,3.111,1.627,0,1.627,8.219,0.035,0,1.62,0.007,1.62,0.007,0,7.207,65.036,115.85,-0.028,115.85,0.004,0.005,0.005,-641.6106065
2021-02-07T09:27:00,2459252.894,-20.671,-17.571,0.035,3.101,1.632,0,1.632,8.207,0.035,0,1.625,0.007,1.625,0.007,0,7.193,64.999,113.362,-0.015,113.362,0.002,0.002,0.002,-641.6248365
2021-02-07T09:27:45,2459252.894,-20.979,-17.905,0.035,3.073,1.62,0,1.62,8.203,0.035,0,1.613,0.007,1.613,0.007,0,7.193,65.209,127.738,0.025,-17.736,0.007,0.007,0.007,-641.6646805
2021-02-07T09:28:30,2459252.895,-21.362,-18.316,0.033,3.045,1.618,0,1.618,8.232,0.033,0,1.612,0.007,1.612,0.007,0,7.222,65.239,114.667,0.013,114.667,0.006,0.006,0.006,-641.7067211
2021-02-07T09:29:15,2459252.895,-22.742,-19.67,0.03,3.073,1.625,0,1.625,8.224,0.03,0,1.621,0.004,1.621,0.004,0,7.213,65.071,115.877,-0.01,87.185,0.006,0.006,0.006,-641.670172
2021-02-07T09:30:00,2459252.896,-22.978,-19.928,0.031,3.05,1.626,0,1.626,8.241,0.031,0,1.619,0.007,1.619,0.007,0,7.23,65.082,116.513,0.038,93.86,0.004,0.004,0.004,-641.7018027
2021-02-07T09:30:45,2459252.896,-22.178,-19.11,0.031,3.068,1.631,0,1.631,8.209,0.031,0,1.624,0.007,1.624,0.007,0,7.196,65.021,114.875,-0.026,99.73,0.004,0.004,0.004,-641.6761887
2021-02-07T09:31:30,2459252.897,-20.957,-17.894,0.034,3.062,1.625,0,1.625,8.219,0.034,0,1.622,0.004,1.622,0.004,0,7.207,65.102,132.142,-0.012,-132.142,0.006,0.006,0.006,-641.6814318
2021-02-07T09:32:15,2459252.897,-20.078,-17.001,0.036,3.077,1.628,0,1.628,8.211,0.036,0,1.623,0.005,1.623,0.005,0,7.199,65.0,144.591,0.039,-41.573,0.008,0.008,0.008,-641.6578902
2021-02-07T09:33:00,2459252.898,-19.88,-16.813,0.037,3.067,1.628,0,1.628,8.205,0.037,0,1.621,0.007,1.621,0.007,0,7.194,64.975,119.216,-0.002,119.216,0.001,0.001,0.001,-641.6710219
2021-02-07T09:33:45,2459252.898,-20.694,-17.659,0.037,3.035,1.627,0,1.627,8.219,0.037,0,1.619,0.008,1.619,0.008,0,7.208,65.002,114.466,-0.007,92.575,0.0,0.001,0.001,-641.7165579
2021-02-07T09:34:30,2459252.899,-21.296,-18.202,0.037,3.094,1.622,0,1.622,8.22,0.037,0,1.616,0.007,1.616,0.007,0,7.212,65.039,118.806,0.004,118.806,0.004,0.005,0.005,-641.6326009
2021-02-07T09:35:15,2459252.899,-21.859,-18.714,0.037,3.145,1.631,0,1.631,8.225,0.037,0,1.623,0.008,1.623,0.008,0,7.213,64.96,113.588,-0.012,91.519,0.002,0.002,0.002,-641.5600279
2021-02-07T09:36:00,2459252.9,-21.812,-18.655,0.037,3.157,1.635,0,1.635,8.238,0.037,0,1.625,0.011,1.625,0.011,0,7.223,64.925,120.671,0.016,29.584,0.008,0.008,0.008,-641.5429519
2021-02-07T09:36:45,2459252.901,-21.89,-18.759,0.037,3.131,1.627,0,1.627,8.232,0.037,0,1.62,0.007,1.62,0.007,0,7.22,65.067,118.921,-0.008,118.921,0.0,0.0,0.0,-641.5799499
2021-02-07T09:37:30,2459252.901,-21.568,-18.442,0.038,3.126,1.625,0,1.625,8.222,0.038,0,1.612,0.013,1.612,0.013,0,7.21,65.112,106.303,0.033,32.674,0.023,0.024,0.024,-641.5859666
2021-02-07T09:38:15,2459252.902,-21.164,-18.086,0.038,3.078,1.629,0,1.629,8.211,0.038,0,1.618,0.011,1.618,0.011,0,7.199,65.007,114.593,-0.03,-36.137,0.013,0.013,0.013,-641.6542706
2021-02-07T09:39:00,2459252.902,-20.474,-17.364,0.041,3.111,1.625,0,1.625,8.225,0.041,0,1.615,0.01,1.615,0.01,0,7.212,65.184,119.941,-0.004,28.824,0.011,0.011,0.011,-641.6040167
2021-02-07T09:39:45,2459252.903,-20.426,-17.264,0.041,3.161,1.635,0,1.635,8.248,0.041,0,1.631,0.004,1.631,0.004,0,7.232,65.009,130.191,-0.013,-129.642,0.005,0.006,0.006,-641.5328667
2021-02-07T09:40:30,2459252.903,-20.839,-17.69,0.039,3.149,1.631,0,1.631,8.232,0.039,0,1.627,0.004,1.627,0.004,0,7.217,65.11,126.657,-0.03,-126.657,0.004,0.004,0.004,-641.5521393
2021-02-07T09:41:15,2459252.904,-21.959,-18.802,0.037,3.157,1.634,0,1.634,8.213,0.037,0,1.62,0.014,1.62,0.014,0,7.196,65.069,115.492,0.005,48.672,0.022,0.022,0.022,-641.5429519
2021-02-07T09:42:00,2459252.904,-22.584,-19.442,0.034,3.141,1.626,0,1.626,8.209,0.034,0,1.614,0.012,1.614,0.012,0,7.196,65.148,103.277,-0.022,90.858,0.023,0.023,0.023,-641.5690148
2021-02-07T09:42:45,2459252.905,-22.55,-19.423,0.036,3.127,1.625,0,1.625,8.188,0.036,0,1.611,0.014,1.611,0.014,0,7.177,65.045,110.224,-0.051,0.779,0.026,0.027,0.027,-641.5867402
2021-02-07T09:43:30,2459252.905,-20.713,-17.573,0.037,3.139,1.63,0,1.63,8.201,0.037,0,1.623,0.007,1.623,0.007,0,7.188,64.944,114.336,0.003,114.336,0.002,0.003,0.003,-641.5685659000001
2021-02-07T09:45:45,2459252.907,-21.647,-18.534,0.034,3.113,1.61,0,1.61,7.976,0.034,0,1.6,0.01,1.6,0.01,0,6.966,65.264,121.764,0.045,30.2,0.014,0.014,0.014,-641.6088588
2021-02-07T09:46:30,2459252.907,-23.176,-20.062,0.035,3.115,1.621,0,1.621,8.159,0.035,0,1.614,0.007,1.614,0.007,0,7.149,65.149,124.143,-0.02,-17.799,0.002,0.002,0.002,-641.6049145000001
2021-02-07T09:47:15,2459252.908,-23.847,-20.715,0.036,3.132,1.633,0,1.633,8.252,0.036,0,1.626,0.007,1.626,0.007,0,7.238,65.032,125.596,-0.045,-16.57,0.001,0.002,0.002,-641.5796252
2021-02-07T09:48:00,2459252.908,-22.687,-19.56,0.035,3.127,1.629,0,1.629,8.233,0.035,0,1.615,0.013,1.615,0.013,0,7.219,65.145,116.411,-0.015,3.398,0.012,0.013,0.013,-641.5878385
2021-02-07T09:48:45,2459252.909,-20.736,-17.571,0.039,3.165,1.631,0,1.631,8.226,0.039,0,1.62,0.01,1.62,0.01,0,7.212,65.045,117.349,-0.029,-33.183,0.02,0.02,0.02,-641.5293713
2021-02-07T09:49:30,2459252.909,-18.935,-15.802,0.036,3.133,1.627,0,1.627,8.219,0.036,0,1.617,0.01,1.617,0.01,0,7.206,65.103,124.183,0.001,28.871,0.012,0.013,0.013,-641.5782022000001
2021-02-07T09:50:15,2459252.91,-18.508,-15.406,0.036,3.102,1.624,0,1.624,8.219,0.036,0,1.611,0.013,1.611,0.013,0,7.208,65.103,115.265,0.009,1.723,0.014,0.015,0.015,-641.6223152
2021-02-07T09:51:00,2459252.91,-19.56,-16.434,0.036,3.127,1.624,0,1.624,8.217,0.036,0,1.606,0.018,1.606,0.018,0,7.207,65.018,107.956,-0.02,24.503,0.029,0.03,0.03,-641.5867402
2021-02-07T09:51:45,2459252.911,-21.76,-18.611,0.039,3.149,1.623,0,1.623,8.243,0.039,0,1.617,0.007,1.617,0.007,0,7.234,65.04,128.167,0.007,-15.919,0.009,0.009,0.009,-641.5521393
2021-02-07T09:52:30,2459252.911,-23.134,-19.966,0.039,3.168,1.625,0,1.625,8.23,0.039,0,1.619,0.007,1.619,0.007,0,7.22,65.031,110.731,-0.004,19.593,0.012,0.012,0.012,-641.5251023000001
2021-02-07T09:53:15,2459252.912,-22.904,-19.699,0.041,3.205,1.626,0,1.626,8.222,0.041,0,1.614,0.012,1.614,0.012,0,7.211,65.052,102.318,0.001,102.318,0.024,0.025,0.025,-641.4702547
2021-02-07T09:54:00,2459252.913,-21.664,-18.486,0.037,3.178,1.626,0,1.626,8.217,0.037,0,1.611,0.015,1.611,0.015,0,7.207,65.001,110.467,0.011,49.561,0.027,0.027,0.027,-641.5130689
2021-02-07T09:54:45,2459252.913,-19.837,-16.695,0.037,3.142,1.633,0,1.633,8.232,0.037,0,1.618,0.015,1.618,0.015,0,7.218,64.983,110.521,0.021,48.684,0.021,0.022,0.022,-641.5642969
2021-02-07T09:55:30,2459252.914,-18.473,-15.33,0.038,3.142,1.631,0,1.631,8.244,0.038,0,1.624,0.007,1.624,0.007,0,7.23,65.018,116.283,0.03,116.283,0.009,0.009,0.009,-641.5631986000001
2021-02-07T09:56:15,2459252.914,-19.008,-15.815,0.037,3.192,1.629,0,1.629,8.25,0.037,0,1.618,0.012,1.618,0.012,0,7.237,65.044,103.001,-0.007,103.001,0.024,0.024,0.024,-641.4931469
2021-02-07T09:57:00,2459252.915,-20.43,-17.212,0.038,3.218,1.622,0,1.622,8.228,0.038,0,1.614,0.009,1.614,0.009,0,7.215,65.26,98.659,-0.035,98.659,0.025,0.025,0.025,-641.4550506
2021-02-07T09:57:45,2459252.915,-22.118,-18.927,0.038,3.191,1.624,0,1.624,8.227,0.038,0,1.613,0.011,1.613,0.011,0,7.215,65.199,123.294,-0.026,30.517,0.024,0.025,0.025,-641.4934716
2021-02-07T09:58:30,2459252.916,-22.719,-19.554,0.036,3.165,1.626,0,1.626,8.228,0.036,0,1.616,0.01,1.616,0.01,0,7.215,65.115,125.311,0.037,30.296,0.017,0.018,0.018,-641.5326662
2021-02-07T09:59:15,2459252.916,-22.091,-18.957,0.033,3.133,1.627,0,1.627,8.241,0.033,0,1.62,0.007,1.62,0.007,0,7.229,65.015,115.128,-0.002,115.128,0.006,0.006,0.006,-641.5814971
2021-02-07T10:00:00,2459252.917,-20.623,-17.53,0.034,3.094,1.634,0,1.634,8.259,0.034,0,1.627,0.007,1.627,0.007,0,7.244,65.003,115.838,0.022,115.838,0.003,0.004,0.004,-641.6358958000001
2021-02-07T10:00:45,2459252.917,-19.832,-16.73,0.034,3.102,1.632,0,1.632,8.271,0.034,0,1.625,0.007,1.625,0.007,0,7.259,64.951,116.149,-0.05,116.149,0.006,0.006,0.006,-641.6245118
2021-02-07T10:01:30,2459252.918,-19.668,-16.518,0.035,3.15,1.631,0,1.631,8.24,0.035,0,1.62,0.011,1.62,0.011,0,7.226,65.041,105.411,-0.021,105.353,0.021,0.022,0.022,-641.5551095000001
2021-02-07T10:02:15,2459252.918,-20.557,-17.369,0.038,3.187,1.636,0,1.636,8.251,0.038,0,1.629,0.007,1.629,0.007,0,7.236,64.988,116.792,-0.007,116.792,0.013,0.013,0.013,-641.4991636
2021-02-07T10:03:00,2459252.919,-21.175,-18.014,0.037,3.161,1.63,0,1.63,8.244,0.037,0,1.619,0.011,1.619,0.011,0,7.231,65.038,110.686,0.008,28.788,0.036,0.036,0.036,-641.5372599
2021-02-07T10:03:45,2459252.919,-21.211,-18.065,0.036,3.146,1.627,0,1.627,8.231,0.036,0,1.62,0.007,1.62,0.007,0,7.219,65.047,115.855,0.033,115.855,0.007,0.007,0.007,-641.5597032000001
2021-02-07T10:04:30,2459252.92,-20.373,-17.317,0.034,3.056,1.622,0,1.622,8.226,0.034,0,1.618,0.004,1.618,0.004,0,7.215,65.127,112.114,0.007,112.114,0.006,0.007,0.007,-641.6899698
2021-02-07T10:05:15,2459252.92,-19.977,-16.853,0.032,3.124,1.635,0,1.635,8.236,0.032,0,1.631,0.004,1.631,0.004,0,7.22,64.998,112.706,0.013,112.706,0.006,0.006,0.006,-641.5954024
2021-02-07T10:06:00,2459252.921,-19.788,-16.695,0.033,3.093,1.63,0,1.63,8.256,0.033,0,1.621,0.009,1.621,0.009,0,7.243,65.054,132.296,-0.018,24.102,0.019,0.019,0.019,-641.6384171
2021-02-07T10:06:45,2459252.921,-20.152,-17.02,0.031,3.132,1.634,0,1.634,8.264,0.031,0,1.626,0.009,1.626,0.009,0,7.248,65.068,132.326,-0.031,23.732,0.016,0.016,0.016,-641.5851167000001
2021-02-07T10:07:30,2459252.922,-20.686,-17.534,0.03,3.153,1.634,0,1.634,8.232,0.03,0,1.622,0.012,1.622,0.012,0,7.215,65.088,108.464,0.009,30.028,0.028,0.029,0.029,-641.556332
2021-02-07T10:08:15,2459252.922,-20.766,-17.661,0.03,3.105,1.633,0,1.633,8.218,0.03,0,1.618,0.015,1.618,0.015,0,7.202,65.113,114.496,0.0,38.167,0.027,0.027,0.027,-641.624636
2021-02-07T10:09:00,2459252.923,-20.069,-16.972,0.032,3.097,1.634,0,1.634,8.233,0.032,0,1.619,0.015,1.619,0.015,0,7.217,65.015,111.106,0.047,40.205,0.026,0.027,0.027,-641.6338234
2021-02-07T10:09:45,2459252.923,-19.893,-16.759,0.032,3.134,1.651,0,1.651,8.465,0.032,0,1.643,0.008,1.643,0.008,0,7.446,64.867,138.342,-0.006,20.564,0.011,0.011,0.011,-641.5811724
