date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-09T12:00:00,2457822,-19.188,-16.052,-0.003,3.137,1.779,0,1.779,8.07,-0.003,0,1.668,0.111,1.668,0.111,0,6.854,70.02,125.398,0.066,-9.043,0.177,0.181,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-10T12:00:00,2457823,-19.508,-16.452,0,3.056,1.785,0,1.785,8.066,0,0,1.702,0.083,1.702,0.083,0,6.835,70.677,121.423,0.09,7.328,0.077,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-11T12:00:00,2457824,-21.628,-18.512,0.011,3.117,1.799,0,1.799,8.068,0.011,0,1.711,0.088,1.711,0.088,0,6.842,69.84,117.46,0.086,11.628,0.123,0.126,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-12T12:00:00,2457825,-21.684,-18.517,0.019,3.167,1.804,0,1.804,8.054,0.019,0,1.721,0.083,1.721,0.083,0,6.814,70.322,113.685,0.151,-7.305,0.164,0.167,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-13T12:00:00,2457826,-20.573,-17.445,0.018,3.128,1.812,0,1.812,8.095,0.018,0,1.744,0.068,1.744,0.068,0,6.864,69.674,105.149,0.18,-4.792,0.131,0.134,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-14T12:00:00,2457827,-20.511,-17.428,0.011,3.083,1.782,0,1.782,8.033,0.011,0,1.726,0.056,1.726,0.056,0,6.83,69.235,124.436,0.136,-34.715,0.094,0.096,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-15T12:00:00,2457828,-21.837,-18.727,-0.001,3.11,1.813,0,1.813,8.091,-0.001,0,1.716,0.098,1.716,0.098,0,6.841,70.725,120.634,0.13,-30.522,0.168,0.171,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-16T12:00:00,2457829,-21.308,-18.175,0.01,3.133,1.831,0,1.831,8.092,0.01,0,1.76,0.071,1.76,0.071,0,6.843,70.191,123.412,0.164,-27.287,0.108,0.111,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17T12:00:00,2457830,-21.67,-18.741,0.025,2.929,1.804,0,1.804,8.061,0.025,0,1.734,0.071,1.734,0.071,0,6.834,69.932,124.803,0.197,-21.388,0.122,0.124,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-18T12:00:00,2457831,-20.425,-17.165,0.01,3.26,1.828,0,1.828,8.104,0.01,0,1.732,0.095,1.732,0.095,0,6.847,70.471,120.333,0.285,-14.218,0.218,0.221,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19T12:00:00,2457832,-20.278,-17.057,-0.003,3.221,1.847,0,1.847,8.155,-0.003,0,1.748,0.099,1.748,0.099,0,6.868,71.298,123.347,0.271,23.66,0.171,0.174,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20T12:00:00,2457833,-19.861,-16.359,-0.026,3.502,1.947,0,1.947,8.236,-0.026,0,1.781,0.166,1.781,0.166,0,6.845,72.965,117.536,0.17,20.162,0.343,0.349,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-21T12:00:00,2457834,-21.089,-17.81,-0.008,3.279,1.95,0,1.95,8.234,-0.008,0,1.762,0.188,1.762,0.188,0,6.83,73.455,119.358,0.036,-6.146,0.327,0.333,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-22T12:00:00,2457835,-20.382,-16.594,0.004,3.788,2.042,0,2.043,8.337,0.001,0.004,1.876,0.166,1.876,0.166,0,6.839,74.83,132.723,-0.083,-31.405,0.346,0.352,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-23T12:00:00,2457836,-19.989,-16.118,0.016,3.871,2.123,0.001,2.124,8.417,0.009,0.007,1.924,0.2,1.924,0.199,0,6.827,75.901,124.075,-0.219,-54.16,0.463,0.471,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24T12:00:00,2457837,-20.259,-16.38,0.018,3.879,2.157,0.001,2.158,8.507,0.012,0.005,1.866,0.291,1.866,0.291,0,6.855,77.411,122.683,-0.367,-43.673,0.588,0.598,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-25T12:00:00,2457838,-19.62,-15.691,0.012,3.93,2.154,0,2.154,8.498,0.012,0,1.87,0.283,1.87,0.283,0,6.857,77.167,131.379,-0.474,-41.696,0.612,0.622,-0.003,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-26T12:00:00,2457839,-20.099,-16.365,0.064,3.734,2.226,0.002,2.228,8.677,0.05,0.015,1.795,0.433,1.795,0.431,0,6.845,83.239,140.984,-0.386,-9.045,0.682,0.696,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27T12:00:00,2457840,-21.766,-17.932,0.198,3.833,2.324,0.008,2.332,8.926,0.156,0.042,1.802,0.53,1.802,0.521,0,6.84,90.628,167.875,-0.361,-10.295,0.971,0.987,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28T12:00:00,2457841,-20.784,-16.592,0.272,4.193,2.37,0.018,2.388,9.13,0.205,0.066,1.783,0.605,1.783,0.587,0,6.848,96.828,182.616,-0.153,0.777,1.35,1.368,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-29T12:00:00,2457842,-20.486,-16.094,0.165,4.392,2.398,0.018,2.416,9.22,0.135,0.03,1.739,0.677,1.739,0.658,0,6.828,99.255,179.361,0.005,5.612,1.537,1.558,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30T12:00:00,2457843,-20.607,-16.009,0.126,4.598,2.429,0.023,2.452,9.444,0.125,0.001,1.711,0.741,1.711,0.718,0,6.835,105.986,198.599,0.027,1.793,1.672,1.696,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31T12:00:00,2457844,-23.667,-18.899,0.028,4.768,2.439,0.028,2.467,9.694,0.053,-0.025,1.636,0.831,1.636,0.802,0,6.802,116.312,216.21,0.078,11.521,2.061,2.085,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01T12:00:00,2457845,-24.936,-20.002,-0.179,4.935,2.513,0.03,2.542,9.907,-0.106,-0.073,1.599,0.943,1.599,0.914,0,6.811,121.239,218.459,0.096,9.332,2.23,2.258,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-02T12:00:00,2457846,-23.321,-19.042,-0.506,4.28,2.518,0.033,2.551,10.007,-0.339,-0.167,1.581,0.97,1.581,0.938,0,6.829,126.543,233.703,-0.045,-7.257,1.604,1.63,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03T12:00:00,2457847,-21.624,-17.914,-0.53,3.71,2.358,0.025,2.383,9.473,-0.376,-0.155,1.599,0.784,1.599,0.759,0,6.817,113.616,221.239,0.106,14.608,1.107,1.128,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03T12:00:00,2457847,-21.624,-17.914,-0.53,3.71,2.358,0.025,2.383,9.473,-0.376,-0.155,1.599,0.784,1.599,0.759,0,6.817,113.616,221.239,0.106,14.608,1.107,1.128,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04T12:00:00,2457848,-19.434,-16.195,-0.324,3.239,2.232,0.017,2.248,9.062,-0.205,-0.119,1.573,0.676,1.573,0.659,0,6.779,104.215,203.228,0.023,2.66,0.622,0.64,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05T12:00:00,2457849,-19.654,-16.292,-0.092,3.362,2.124,0.009,2.134,8.76,-0.021,-0.071,1.593,0.541,1.593,0.531,0,6.8,94.489,189.51,-0.015,-0.23,0.655,0.67,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06T12:00:00,2457850,-19.326,-15.854,0.036,3.472,1.988,0.001,1.989,8.459,0.043,-0.007,1.64,0.349,1.64,0.348,0,6.774,85.594,178.502,0.007,-10.422,0.689,0.699,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07T12:00:00,2457851,-21.177,-17.497,0.012,3.68,1.903,0,1.903,8.268,0.012,0,1.61,0.293,1.61,0.293,0,6.73,80.465,152.857,0.089,0.356,0.807,0.817,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08T12:00:00,2457852,-23.545,-20.005,0.004,3.54,1.898,0,1.898,8.204,0.004,0,1.629,0.27,1.629,0.27,0,6.74,77.15,137.286,0.004,-3.838,0.648,0.657,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-09T12:00:00,2457853,-22.644,-19.326,0.011,3.318,1.84,0,1.84,8.101,0.011,0,1.622,0.217,1.622,0.217,0,6.73,75.112,137.453,0.042,-4.75,0.465,0.472,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10T12:00:00,2457854,-21.472,-18.311,-0.023,3.161,1.913,0,1.914,8.197,-0.025,0.002,1.693,0.22,1.693,0.22,0,6.794,75.128,140.993,0.075,-15.958,0.211,0.217,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-11T12:00:00,2457855,-22.622,-19.43,0.02,3.191,1.946,0.001,1.947,8.207,0.014,0.006,1.71,0.237,1.71,0.236,0,6.77,75.846,138.169,0.087,-0.855,0.212,0.219,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12T12:00:00,2457856,-20.863,-17.487,0.06,3.377,1.955,0,1.955,8.2,0.058,0.003,1.709,0.246,1.709,0.246,0,6.765,75.145,136.608,0.145,-9.154,0.376,0.384,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13T12:00:00,2457857,-18.819,-15.284,0.052,3.535,1.933,0.001,1.934,8.219,0.05,0.002,1.683,0.251,1.683,0.25,0,6.736,77.624,152.209,0.189,4.908,0.625,0.633,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14T12:00:00,2457858,-22.907,-19.033,0.027,3.874,2.014,0,2.014,8.333,0.027,0,1.745,0.269,1.745,0.269,0,6.763,78.417,146.634,0.223,2.005,0.773,0.783,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15T12:00:00,2457859,-22.905,-19.2,0.01,3.705,1.996,0,1.996,8.299,0.01,0,1.724,0.272,1.724,0.272,0,6.737,78.606,145.79,0.297,24.099,0.632,0.642,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-16T12:00:00,2457860,-24.142,-20.385,-0.013,3.757,2.003,0,2.003,8.271,-0.013,0,1.764,0.239,1.764,0.239,0,6.738,77.269,140.394,0.24,15.466,0.545,0.554,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17T12:00:00,2457861,-22.159,-18.637,0.017,3.522,2.014,0,2.014,8.216,0.017,0,1.771,0.244,1.771,0.244,0,6.723,75.293,127.584,0.102,4.162,0.416,0.424,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18T12:00:00,2457862,-23.178,-19.752,0.036,3.427,1.972,0,1.972,8.222,0.036,0,1.717,0.255,1.717,0.255,0,6.743,76.466,129.552,-0.09,-12.84,0.357,0.365,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01T12:00:00,2457967,-19.248,-16.342,0.001,2.906,1.765,0,1.765,8.145,0.001,0,1.624,0.142,1.624,0.142,0,6.915,71.23,123.025,0.243,3.522,0.219,0.223,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02T12:00:00,2457968,-19.835,-16.91,0.011,2.925,1.808,0.003,1.81,8.218,-0.017,0.028,1.618,0.192,1.618,0.19,0,6.958,72.349,138.728,0.267,7.437,0.289,0.294,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03T12:00:00,2457969,-17.832,-14.48,-0.022,3.352,2.005,0.005,2.01,8.511,-0.075,0.053,1.724,0.286,1.724,0.282,0,7.018,77.428,150.72,0.226,16.137,0.536,0.543,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04T12:00:00,2457970,-20.233,-16.322,0.032,3.912,2.166,0.007,2.173,8.737,-0.035,0.067,1.734,0.438,1.734,0.431,0,6.985,82.88,149.519,0.089,7.247,1.06,1.073,-0.004,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05T12:00:00,2457971,-17.992,-13.517,0.109,4.475,2.307,0.008,2.315,8.996,0.053,0.056,1.732,0.582,1.732,0.575,0,6.986,87.637,148.077,-0.063,-0.406,1.538,1.556,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06T12:00:00,2457972,-19.703,-14.869,0.083,4.834,2.423,0.008,2.431,9.263,0.049,0.034,1.773,0.658,1.773,0.65,0,7.042,90.999,149.584,-0.329,-9.993,1.835,1.857,-0.005,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07T12:00:00,2457973,-21.941,-16.948,-0.002,4.992,2.506,0.008,2.514,9.411,-0.004,0.002,1.833,0.682,1.833,0.673,0,7.062,92.403,151.386,-0.449,-9.253,1.765,1.791,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08T12:00:00,2457974,-20.744,-15.916,-0.105,4.828,2.547,0.008,2.555,9.503,-0.077,-0.028,1.897,0.658,1.897,0.65,0,7.1,93.205,155.894,-0.472,-14.007,1.457,1.482,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09T12:00:00,2457975,-21.73,-17.388,-0.159,4.342,2.547,0.008,2.555,9.327,-0.109,-0.05,1.943,0.611,1.943,0.604,0,7.069,88.531,145.512,-0.45,-23.206,1.029,1.052,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10T12:00:00,2457976,-21.204,-17.417,-0.105,3.787,2.444,0.006,2.45,9.136,-0.054,-0.05,1.954,0.496,1.954,0.49,0,7.07,85.637,145.823,-0.252,-13.849,0.594,0.611,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11T12:00:00,2457977,-20.255,-16.904,0.03,3.351,2.301,0.004,2.305,8.848,0.069,-0.038,1.982,0.323,1.982,0.32,0,7.062,79.697,142.274,-0.095,-4.022,0.265,0.275,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12T12:00:00,2457978,-21.585,-18.233,0.058,3.352,2.104,0.002,2.106,8.617,0.078,-0.021,1.896,0.21,1.896,0.208,0,7.057,76.172,136.127,0.139,42.322,0.247,0.254,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13T12:00:00,2457979,-20.213,-16.949,0.032,3.264,1.944,0,1.944,8.379,0.032,0,1.825,0.119,1.825,0.119,0,7.014,71.647,111.111,0.342,98.152,0.215,0.219,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14T12:00:00,2457980,-21.581,-18.635,0.02,2.946,1.842,0,1.842,8.275,0.02,0,1.754,0.088,1.754,0.088,0,7.025,69.562,105.317,0.432,93.911,0.138,0.141,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15T12:00:00,2457981,-19.748,-16.844,-0.009,2.904,1.859,0.001,1.86,8.375,-0.014,0.006,1.731,0.129,1.731,0.128,0,7.051,73.854,159.148,0.539,74.677,0.145,0.148,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16T12:00:00,2457982,-19.113,-15.923,0.098,3.19,2.012,0.006,2.018,8.62,0.049,0.049,1.707,0.311,1.707,0.305,0,7.048,81.193,171.527,0.542,47.477,0.567,0.575,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17T12:00:00,2457983,-20.332,-16.545,0.318,3.787,2.148,0.011,2.16,8.954,0.22,0.098,1.719,0.441,1.719,0.43,0,7.048,90.78,193.817,0.422,10.281,1.163,1.175,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18T12:00:00,2457984,-20.706,-16.096,0.401,4.61,2.227,0.015,2.242,9.328,0.296,0.105,1.688,0.554,1.688,0.538,0,7.078,101.075,210.192,0.344,10.772,1.924,1.94,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19T12:00:00,2457985,-21.512,-16.554,0.288,4.958,2.254,0.018,2.272,9.546,0.207,0.081,1.623,0.648,1.623,0.63,0,7.067,108.031,215.783,0.145,-7.84,2.247,2.267,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20T12:00:00,2457986,-24.872,-19.963,0.042,4.908,2.278,0.018,2.296,9.695,0.03,0.013,1.587,0.709,1.587,0.691,0,7.093,111.224,212.868,0.097,-2.289,2.207,2.229,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21T12:00:00,2457987,-24.57,-19.882,-0.165,4.688,2.475,0.017,2.493,9.917,-0.144,-0.021,1.69,0.803,1.69,0.786,0,7.188,109.394,200.261,0.134,11.443,1.89,1.915,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22T12:00:00,2457988,-21.46,-17.389,-0.186,4.07,2.531,0.02,2.552,9.868,-0.187,0.001,1.691,0.86,1.691,0.84,0,7.115,109.213,197.264,0.158,25.025,1.439,1.463,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23T12:00:00,2457989,-21.241,-17.119,0.036,4.121,2.615,0.019,2.633,9.837,0.019,0.017,1.68,0.953,1.68,0.935,0,7.117,105.204,177.932,0.12,20.202,1.574,1.6,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24T12:00:00,2457990,-18.461,-14.133,0.193,4.329,2.538,0.016,2.554,9.694,0.172,0.021,1.708,0.847,1.708,0.831,0,7.132,102.109,177.732,0.071,17.556,1.743,1.766,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25T12:00:00,2457991,-21.329,-16.878,0.186,4.452,2.357,0.009,2.365,9.596,0.174,0.012,1.614,0.751,1.614,0.742,0,7.168,102.743,181.021,0.045,10.601,1.822,1.843,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26T12:00:00,2457992,-25.013,-20.595,0.015,4.418,2.248,0.005,2.254,9.409,0.026,-0.011,1.591,0.663,1.591,0.657,0,7.133,99.852,179.671,0.121,5.15,1.756,1.776,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27T12:00:00,2457993,-19.792,-15.617,-0.076,4.175,2.181,0.004,2.185,9.201,-0.06,-0.016,1.58,0.604,1.58,0.601,0,7.119,93.969,163.805,0.208,21.962,1.476,1.494,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28T12:00:00,2457994,-21.91,-18.252,-0.107,3.658,2.14,0.003,2.143,8.981,-0.082,-0.025,1.658,0.485,1.658,0.482,0,7.108,87.449,155.233,0.281,22.93,0.841,0.856,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29T12:00:00,2457995,-20.306,-17.015,-0.063,3.29,2.116,0.004,2.12,8.846,-0.05,-0.012,1.679,0.441,1.679,0.437,0,7.153,81.799,143.179,0.3,28.882,0.585,0.597,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30T12:00:00,2457996,-20.034,-16.894,0.13,3.14,2.167,0.009,2.177,8.963,0.059,0.071,1.745,0.432,1.745,0.423,0,7.213,84.816,166.777,0.328,30.073,0.457,0.468,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31T12:00:00,2457997,-19.006,-15.095,0.403,3.912,2.487,0.021,2.508,9.483,0.225,0.178,1.811,0.697,1.811,0.676,0,7.209,95.866,183.905,0.283,20.572,1.241,1.259,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26T12:00:00,2458114,-21.994,-18.791,0.013,3.204,1.916,0,1.916,8.565,0.015,-0.002,1.669,0.248,1.669,0.247,0,7.071,79.645,164.722,-0.115,-1.242,0.343,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27T12:00:00,2458115,-20.907,-18.169,0.042,2.737,1.774,0,1.774,8.326,0.042,0,1.593,0.18,1.593,0.18,0,7.072,73.236,150.155,-0.025,7.667,0.095,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28T12:00:00,2458116,-22.603,-19.916,0.059,2.687,1.708,0,1.708,8.212,0.059,0,1.612,0.096,1.612,0.096,0,7.082,69.061,144.691,-0.014,14.227,-0.024,-0.022,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29T12:00:00,2458117,-20.073,-17.226,0.017,2.847,1.642,0,1.642,8.155,0.017,0,1.601,0.041,1.601,0.041,0,7.097,67.086,139.344,-0.009,-32.062,0.018,0.019,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30T12:00:00,2458118,-21.558,-18.711,-0.032,2.846,1.624,0,1.624,8.108,-0.032,0,1.57,0.054,1.57,0.054,0,7.058,67.023,114.817,0.03,-70.949,0.073,0.075,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31T12:00:00,2458119,-21.673,-18.582,-0.028,3.091,1.73,0,1.73,8.219,-0.028,0,1.658,0.072,1.658,0.072,0,7.057,69.034,149.622,0.026,-46.727,0.143,0.146,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01T12:00:00,2458120,-21.508,-18.464,-0.034,3.044,1.701,0,1.701,8.176,-0.034,0,1.621,0.08,1.621,0.08,0,7.036,68.878,126.422,0.069,-52.665,0.157,0.16,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02T12:00:00,2458121,-22.722,-19.604,-0.025,3.118,1.737,0,1.737,8.221,-0.025,0,1.641,0.096,1.641,0.096,0,7.058,68.959,125.711,-0.005,-65.096,0.251,0.254,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03T12:00:00,2458122,-20.766,-17.611,-0.052,3.156,1.773,0,1.773,8.277,-0.052,0,1.683,0.089,1.683,0.089,0,7.082,69.574,125.154,0.106,-47.036,0.159,0.162,0.001,,,,,,,,,,,,,,,,,,,,,,,,
