date,time,date_jd,ccfrvmod,dvrms
1/30/21,19:17:58,2459245.3,-0.6392,2.00E-04
1/30/21,19:16:24,2459245.298,-0.6389,2.00E-04
1/30/21,19:14:51,2459245.297,-0.6398,2.00E-04
1/30/21,19:13:17,2459245.296,-0.6391,2.00E-04
1/30/21,19:11:44,2459245.295,-0.6381,2.00E-04
1/30/21,19:10:11,2459245.294,-0.6392,2.00E-04
1/30/21,19:08:38,2459245.293,-0.6401,2.00E-04
1/30/21,19:07:04,2459245.292,-0.6379,2.00E-04
1/30/21,19:05:31,2459245.291,-0.6383,2.00E-04
1/30/21,19:03:57,2459245.29,-0.64,2.00E-04
1/30/21,19:02:24,2459245.289,-0.6389,2.00E-04
1/30/21,19:00:51,2459245.288,-0.639,2.00E-04
1/30/21,18:59:18,2459245.287,-0.6387,2.00E-04
1/30/21,18:57:44,2459245.286,-0.6386,2.00E-04
1/30/21,18:56:10,2459245.284,-0.6392,2.00E-04
1/30/21,18:54:37,2459245.283,-0.6382,2.00E-04
1/30/21,18:53:03,2459245.282,-0.6394,2.00E-04
1/30/21,18:51:30,2459245.281,-0.6398,2.00E-04
1/30/21,18:49:55,2459245.28,-0.6373,2.00E-04
1/30/21,18:48:22,2459245.279,-0.6395,2.00E-04
1/30/21,18:46:48,2459245.278,-0.6415,2.00E-04
1/30/21,18:45:15,2459245.277,-0.6383,2.00E-04
1/30/21,18:43:41,2459245.276,-0.638,2.00E-04
1/30/21,18:42:09,2459245.275,-0.64,2.00E-04
1/30/21,18:40:35,2459245.274,-0.6407,2.00E-04
1/30/21,18:39:02,2459245.273,-0.6379,2.00E-04
1/30/21,18:37:28,2459245.271,-0.6393,2.00E-04
1/30/21,18:35:55,2459245.27,-0.6399,2.00E-04
1/30/21,18:34:21,2459245.269,-0.6387,2.00E-04
1/30/21,18:32:47,2459245.268,-0.6386,2.00E-04
1/30/21,18:31:14,2459245.267,-0.6402,2.00E-04
1/30/21,18:29:40,2459245.266,-0.6396,2.00E-04
1/30/21,18:28:06,2459245.265,-0.639,2.00E-04
1/30/21,18:26:33,2459245.264,-0.6392,2.00E-04
1/30/21,18:25:00,2459245.263,-0.6397,2.00E-04
1/30/21,18:23:27,2459245.262,-0.6399,2.00E-04
1/30/21,18:21:53,2459245.261,-0.6387,2.00E-04
1/30/21,18:20:20,2459245.26,-0.6398,2.00E-04
1/30/21,18:18:46,2459245.258,-0.6403,2.00E-04
1/30/21,18:17:13,2459245.257,-0.6395,2.00E-04
1/30/21,18:15:40,2459245.256,-0.6398,2.00E-04
1/30/21,18:14:07,2459245.255,-0.6401,2.00E-04
1/30/21,18:12:33,2459245.254,-0.6398,2.00E-04
1/30/21,18:11:00,2459245.253,-0.6396,2.00E-04
1/30/21,18:09:27,2459245.252,-0.6398,2.00E-04
1/29/21,19:31:32,2459244.309,-0.6378,2.00E-04
1/29/21,19:29:58,2459244.308,-0.6399,2.00E-04
1/29/21,19:28:25,2459244.307,-0.6398,2.00E-04
1/29/21,19:26:52,2459244.306,-0.6374,2.00E-04
1/29/21,19:25:19,2459244.305,-0.6388,2.00E-04
1/29/21,19:23:45,2459244.304,-0.6395,2.00E-04
1/29/21,19:22:12,2459244.303,-0.6402,2.00E-04
1/29/21,19:20:39,2459244.301,-0.6387,2.00E-04
1/29/21,19:19:06,2459244.3,-0.6378,2.00E-04
1/29/21,19:17:32,2459244.299,-0.6401,2.00E-04
1/29/21,19:15:59,2459244.298,-0.6409,2.00E-04
1/29/21,19:14:26,2459244.297,-0.6393,2.00E-04
1/29/21,19:12:52,2459244.296,-0.6388,2.00E-04
1/29/21,19:11:19,2459244.295,-0.6398,2.00E-04
1/29/21,19:09:45,2459244.294,-0.6401,2.00E-04
1/29/21,19:08:12,2459244.293,-0.6392,2.00E-04
1/29/21,19:06:38,2459244.292,-0.6399,2.00E-04
1/29/21,19:05:05,2459244.291,-0.6394,2.00E-04
1/29/21,19:03:32,2459244.29,-0.6392,2.00E-04
1/29/21,19:01:58,2459244.288,-0.6412,2.00E-04
1/29/21,19:00:25,2459244.287,-0.6392,2.00E-04
1/29/21,18:58:52,2459244.286,-0.6386,2.00E-04
1/29/21,18:57:18,2459244.285,-0.6408,2.00E-04
1/29/21,18:55:45,2459244.284,-0.6389,2.00E-04
1/29/21,18:54:12,2459244.283,-0.6398,2.00E-04
1/29/21,18:52:38,2459244.282,-0.6427,2.00E-04
1/29/21,18:49:58,2459244.28,-0.6401,3.00E-04
1/29/21,18:48:25,2459244.279,-0.6396,3.00E-04
1/29/21,18:46:52,2459244.278,-0.6383,2.00E-04
1/29/21,18:45:19,2459244.277,-0.6396,2.00E-04
1/29/21,18:43:46,2459244.276,-0.6399,2.00E-04
1/29/21,18:42:12,2459244.275,-0.6368,2.00E-04
1/29/21,18:40:39,2459244.274,-0.6409,3.00E-04
1/29/21,18:39:06,2459244.273,-0.6361,3.00E-04
1/29/21,18:37:33,2459244.271,-0.6383,3.00E-04
1/29/21,18:35:59,2459244.27,-0.6397,2.00E-04
1/29/21,18:34:25,2459244.269,-0.6375,3.00E-04
1/29/21,18:32:51,2459244.268,-0.6374,3.00E-04
1/29/21,18:31:18,2459244.267,-0.6415,3.00E-04
1/29/21,18:29:45,2459244.266,-0.6359,3.00E-04
1/29/21,18:28:11,2459244.265,-0.6384,3.00E-04
1/29/21,18:26:38,2459244.264,-0.6381,3.00E-04
1/29/21,18:25:05,2459244.263,-0.636,2.00E-04
1/29/21,18:23:32,2459244.262,-0.6362,3.00E-04
1/29/21,18:21:58,2459244.261,-0.6406,3.00E-04
1/29/21,18:20:25,2459244.26,-0.631,3.00E-04
1/29/21,18:18:52,2459244.259,-0.6428,3.00E-04
1/29/21,18:17:19,2459244.257,-0.6391,3.00E-04
1/29/21,18:15:46,2459244.256,-0.6411,3.00E-04
1/29/21,18:14:12,2459244.255,-0.6397,3.00E-04
1/29/21,18:12:39,2459244.254,-0.6377,3.00E-04
1/29/21,18:11:06,2459244.253,-0.6422,3.00E-04
1/29/21,18:09:32,2459244.252,-0.6416,2.00E-04
1/29/21,18:07:59,2459244.251,-0.6441,3.00E-04
1/28/21,19:32:56,2459243.31,-0.6472,0.0019
1/28/21,19:31:20,2459243.309,-0.6475,0.002
1/28/21,19:29:44,2459243.308,-0.657,0.0022
1/28/21,19:28:08,2459243.307,-0.6377,0.0017
1/28/21,19:26:34,2459243.306,-0.6503,7.00E-04
1/28/21,19:25:00,2459243.304,-0.6441,6.00E-04
1/28/21,19:23:24,2459243.303,-0.6417,3.00E-04
1/28/21,19:21:49,2459243.302,-0.6422,3.00E-04
1/28/21,19:20:14,2459243.301,-0.6409,2.00E-04
1/28/21,19:18:40,2459243.3,-0.6409,2.00E-04
1/28/21,19:17:04,2459243.299,-0.6412,2.00E-04
1/28/21,19:15:30,2459243.298,-0.6397,2.00E-04
1/28/21,19:13:55,2459243.297,-0.6406,2.00E-04
1/28/21,19:12:20,2459243.296,-0.6411,2.00E-04
1/28/21,19:10:45,2459243.295,-0.6388,2.00E-04
1/28/21,19:09:08,2459243.293,-0.6398,2.00E-04
1/28/21,19:07:32,2459243.292,-0.6409,2.00E-04
1/28/21,19:05:57,2459243.291,-0.6395,2.00E-04
1/28/21,19:04:23,2459243.29,-0.64,2.00E-04
1/28/21,19:02:49,2459243.289,-0.6409,2.00E-04
1/28/21,19:01:14,2459243.288,-0.64,2.00E-04
1/28/21,18:59:40,2459243.287,-0.6404,2.00E-04
1/28/21,18:58:05,2459243.286,-0.6418,2.00E-04
1/28/21,18:56:32,2459243.285,-0.6402,2.00E-04
1/28/21,18:53:50,2459243.283,-0.6409,2.00E-04
1/28/21,18:52:16,2459243.282,-0.6404,2.00E-04
1/28/21,18:50:40,2459243.281,-0.6398,2.00E-04
1/28/21,18:49:07,2459243.28,-0.639,2.00E-04
1/28/21,18:47:32,2459243.278,-0.6401,2.00E-04
1/28/21,18:45:58,2459243.277,-0.6405,2.00E-04
1/28/21,18:44:23,2459243.276,-0.6393,2.00E-04
1/28/21,18:42:49,2459243.275,-0.6393,2.00E-04
1/28/21,18:41:11,2459243.274,-0.6408,2.00E-04
1/28/21,18:39:37,2459243.273,-0.6401,2.00E-04
1/28/21,18:38:03,2459243.272,-0.6399,2.00E-04
1/28/21,18:36:28,2459243.271,-0.6397,2.00E-04
1/28/21,18:34:54,2459243.27,-0.6393,2.00E-04
1/28/21,18:33:20,2459243.269,-0.64,2.00E-04
1/28/21,18:31:44,2459243.267,-0.6389,2.00E-04
1/28/21,18:30:10,2459243.266,-0.6401,2.00E-04
1/28/21,18:28:36,2459243.265,-0.6395,2.00E-04
1/28/21,18:27:01,2459243.264,-0.6389,2.00E-04
1/28/21,18:25:26,2459243.263,-0.6401,2.00E-04
1/28/21,18:23:51,2459243.262,-0.6398,2.00E-04
1/28/21,18:22:17,2459243.261,-0.6387,2.00E-04
1/28/21,18:20:43,2459243.26,-0.6385,2.00E-04
1/28/21,18:19:07,2459243.259,-0.6402,2.00E-04
1/28/21,18:17:33,2459243.258,-0.6394,2.00E-04
1/28/21,18:15:57,2459243.257,-0.6405,2.00E-04
1/28/21,18:14:20,2459243.255,-0.655,3.00E-04
1/28/21,18:12:44,2459243.254,-0.6577,3.00E-04
1/28/21,18:11:10,2459243.253,-0.6325,3.00E-04
1/28/21,18:09:36,2459243.252,-0.6317,4.00E-04
1/28/21,18:08:00,2459243.251,-0.6561,6.00E-04
1/23/21,19:32:48,2459238.31,-0.6363,2.00E-04
1/23/21,19:31:15,2459238.309,-0.6394,3.00E-04
1/23/21,19:29:41,2459238.307,-0.6369,8.00E-04
1/23/21,19:28:08,2459238.307,-0.6239,4.00E-04
1/23/21,19:26:35,2459238.306,-0.6435,0.004
1/23/21,19:25:01,2459238.304,-0.6515,4.00E-04
1/23/21,19:23:28,2459238.303,-0.6389,2.00E-04
1/23/21,19:21:54,2459238.302,-0.6417,8.00E-04
1/23/21,19:20:21,2459238.301,-0.6413,3.00E-04
1/23/21,19:18:48,2459238.3,-0.6365,3.00E-04
1/23/21,19:17:15,2459238.299,-0.6413,2.00E-04
1/23/21,19:15:42,2459238.298,-0.64,3.00E-04
1/23/21,19:14:08,2459238.297,-0.6345,3.00E-04
1/23/21,19:12:35,2459238.296,-0.6373,3.00E-04
1/23/21,19:11:02,2459238.295,-0.6422,4.00E-04
1/23/21,19:09:28,2459238.294,-0.6421,3.00E-04
1/23/21,19:07:55,2459238.293,-0.6174,4.00E-04
1/23/21,19:06:22,2459238.292,-0.6321,6.00E-04
1/23/21,19:04:49,2459238.29,-0.6407,3.00E-04
1/23/21,19:03:16,2459238.289,-0.6365,5.00E-04
1/23/21,19:01:42,2459238.289,-0.6308,7.00E-04
1/23/21,19:00:09,2459238.287,-0.6345,5.00E-04
1/23/21,18:58:36,2459238.286,-0.6365,3.00E-04
1/23/21,18:57:02,2459238.285,-0.64,5.00E-04
1/23/21,18:55:29,2459238.284,-0.6387,2.00E-04
1/23/21,18:53:56,2459238.283,-0.6404,2.00E-04
1/23/21,18:52:22,2459238.282,-0.639,2.00E-04
1/23/21,18:50:49,2459238.281,-0.6385,2.00E-04
1/23/21,18:49:15,2459238.28,-0.6399,2.00E-04
1/23/21,18:47:42,2459238.279,-0.6489,5.00E-04
1/23/21,18:46:09,2459238.277,-0.6394,2.00E-04
1/23/21,18:44:35,2459238.276,-0.6395,2.00E-04
1/23/21,18:43:02,2459238.275,-0.6409,2.00E-04
1/23/21,18:41:29,2459238.274,-0.6396,2.00E-04
1/23/21,18:39:56,2459238.273,-0.6388,2.00E-04
1/23/21,18:38:23,2459238.272,-0.6403,2.00E-04
1/23/21,18:36:49,2459238.271,-0.6409,2.00E-04
1/23/21,18:35:16,2459238.27,-0.6387,2.00E-04
1/23/21,18:33:42,2459238.269,-0.6412,2.00E-04
1/23/21,18:32:09,2459238.268,-0.6401,2.00E-04
1/23/21,18:30:34,2459238.267,-0.64,2.00E-04
1/23/21,18:29:01,2459238.266,-0.6406,2.00E-04
1/23/21,18:27:28,2459238.265,-0.6398,2.00E-04
1/23/21,18:25:55,2459238.263,-0.6397,2.00E-04
1/23/21,18:24:22,2459238.262,-0.639,2.00E-04
1/23/21,18:22:49,2459238.261,-0.6402,2.00E-04
1/23/21,18:21:14,2459238.26,-0.64,2.00E-04
1/23/21,18:19:40,2459238.259,-0.6379,2.00E-04
1/23/21,18:18:06,2459238.258,-0.6393,2.00E-04
1/23/21,18:16:33,2459238.257,-0.6401,2.00E-04
1/23/21,18:14:59,2459238.256,-0.6392,2.00E-04
1/23/21,18:13:26,2459238.255,-0.639,2.00E-04
1/23/21,18:11:52,2459238.254,-0.6392,2.00E-04
1/23/21,18:10:19,2459238.253,-0.6387,2.00E-04
1/23/21,18:08:45,2459238.252,-0.64,2.00E-04
1/22/21,19:31:29,2459237.309,-0.6514,2.00E-04
1/22/21,19:29:56,2459237.308,-0.6499,2.00E-04
1/22/21,19:28:22,2459237.307,-0.65,2.00E-04
1/22/21,19:26:49,2459237.306,-0.6513,2.00E-04
1/22/21,19:25:16,2459237.305,-0.6502,2.00E-04
1/22/21,19:23:43,2459237.304,-0.6484,2.00E-04
1/22/21,19:22:11,2459237.303,-0.6509,2.00E-04
1/22/21,19:20:38,2459237.301,-0.6504,2.00E-04
1/22/21,19:19:04,2459237.3,-0.6483,2.00E-04
1/22/21,19:17:31,2459237.299,-0.6498,2.00E-04
1/22/21,19:15:57,2459237.298,-0.6507,2.00E-04
1/22/21,19:14:24,2459237.297,-0.6496,2.00E-04
1/22/21,19:12:51,2459237.296,-0.6501,2.00E-04
1/22/21,19:11:17,2459237.295,-0.6496,2.00E-04
1/22/21,19:09:43,2459237.294,-0.6496,2.00E-04
1/22/21,19:08:10,2459237.293,-0.6501,2.00E-04
1/22/21,19:06:37,2459237.292,-0.6492,2.00E-04
1/22/21,19:05:03,2459237.291,-0.6501,2.00E-04
1/22/21,19:03:30,2459237.29,-0.6509,2.00E-04
1/22/21,19:01:57,2459237.288,-0.6484,2.00E-04
1/22/21,19:00:23,2459237.287,-0.6488,2.00E-04
1/22/21,18:58:50,2459237.286,-0.6507,2.00E-04
1/22/21,18:57:16,2459237.285,-0.65,2.00E-04
1/22/21,18:55:43,2459237.284,-0.6479,2.00E-04
1/22/21,18:54:09,2459237.283,-0.6484,2.00E-04
1/22/21,18:52:36,2459237.282,-0.6505,2.00E-04
1/22/21,18:51:02,2459237.281,-0.6496,2.00E-04
1/22/21,18:49:28,2459237.28,-0.6474,2.00E-04
1/22/21,18:47:54,2459237.279,-0.6486,2.00E-04
1/22/21,18:46:21,2459237.278,-0.6498,2.00E-04
1/22/21,18:44:47,2459237.277,-0.6482,2.00E-04
1/22/21,18:43:14,2459237.275,-0.6486,2.00E-04
1/22/21,18:41:41,2459237.274,-0.6496,2.00E-04
1/22/21,18:40:07,2459237.273,-0.6482,2.00E-04
1/22/21,18:38:34,2459237.272,-0.6483,2.00E-04
1/22/21,18:37:00,2459237.271,-0.6494,2.00E-04
1/22/21,18:35:27,2459237.27,-0.6484,2.00E-04
1/22/21,18:33:54,2459237.269,-0.6486,0.0016
1/22/21,18:32:20,2459237.268,-0.6495,3.00E-04
1/22/21,18:30:47,2459237.267,-0.6466,3.00E-04
1/22/21,18:29:13,2459237.266,-0.6421,3.00E-04
1/22/21,18:27:40,2459237.265,-0.6485,2.00E-04
1/22/21,18:26:07,2459237.264,-0.6499,3.00E-04
1/22/21,18:24:33,2459237.263,-0.6493,3.00E-04
1/22/21,18:23:00,2459237.262,-0.646,3.00E-04
1/22/21,18:21:27,2459237.26,-0.6499,2.00E-04
1/22/21,18:19:54,2459237.259,-0.6483,2.00E-04
1/22/21,18:18:20,2459237.258,-0.6502,2.00E-04
1/22/21,18:16:47,2459237.257,-0.6488,2.00E-04
1/22/21,18:15:14,2459237.256,-0.647,2.00E-04
1/22/21,18:13:40,2459237.255,-0.6507,2.00E-04
1/22/21,18:12:07,2459237.254,-0.65,2.00E-04
1/22/21,18:10:34,2459237.253,-0.6473,2.00E-04
1/21/21,19:31:57,2459236.309,-0.8135,9999
1/21/21,19:30:23,2459236.308,-0.3015,0.0136
1/21/21,19:28:50,2459236.307,-0.7819,0.016
1/21/21,19:27:17,2459236.306,-0.7928,0.0179
1/21/21,19:25:43,2459236.305,-0.786,0.0175
1/21/21,19:24:10,2459236.304,-0.6074,0.019
1/21/21,19:22:37,2459236.303,-0.8254,0.0191
1/21/21,19:21:03,2459236.302,-0.6384,0.0175
1/21/21,19:19:30,2459236.301,-0.7564,0.0171
1/21/21,19:17:57,2459236.3,-0.7143,0.017
1/21/21,19:16:23,2459236.298,-0.6859,0.0174
1/21/21,19:14:49,2459236.297,-0.6438,0.0163
1/21/21,19:13:16,2459236.296,-0.6232,0.0157
1/21/21,19:11:42,2459236.295,-0.6435,0.0145
1/21/21,19:10:09,2459236.294,-0.6476,0.0142
1/21/21,19:08:36,2459236.293,-0.5845,0.0154
1/21/21,19:07:02,2459236.292,-0.6577,0.0149
1/21/21,19:05:29,2459236.291,-0.6559,0.0159
1/21/21,19:03:55,2459236.29,-0.6651,0.0107
1/21/21,19:02:22,2459236.289,-0.6764,0.0078
1/21/21,19:00:49,2459236.288,-0.6553,0.0054
1/21/21,18:59:16,2459236.287,-0.5736,0.0181
1/21/21,18:57:43,2459236.286,-0.7769,0.0176
1/21/21,18:56:09,2459236.284,-0.7161,0.0197
1/21/21,18:54:36,2459236.283,-0.5504,0.0041
1/21/21,18:53:03,2459236.282,-0.6453,8.00E-04
1/21/21,18:51:29,2459236.281,-0.7018,0.0065
1/21/21,18:49:56,2459236.28,-0.6523,0.0149
1/21/21,18:48:23,2459236.279,-0.5923,0.016
1/21/21,18:46:50,2459236.278,-0.6111,0.0159
1/21/21,18:45:16,2459236.277,-0.6862,0.0144
1/21/21,18:43:43,2459236.276,-0.6653,0.0065
1/21/21,18:42:11,2459236.275,-0.6807,0.0144
1/21/21,18:40:38,2459236.274,-0.6452,0.0174
1/21/21,18:39:04,2459236.273,-0.6236,0.0169
1/21/21,18:37:31,2459236.272,-0.6445,0.0146
1/21/21,18:35:58,2459236.27,-0.669,0.0178
1/21/21,18:34:25,2459236.269,-0.6306,0.0179
1/21/21,18:32:51,2459236.268,-0.607,0.0171
1/21/21,18:31:18,2459236.267,-0.6638,0.005
1/21/21,18:29:45,2459236.266,-0.5959,0.0148
1/21/21,18:28:11,2459236.265,-0.6717,0.0131
1/21/21,18:26:38,2459236.264,-0.6663,0.0039
1/21/21,18:25:04,2459236.263,-0.6601,3.00E-04
1/21/21,18:23:31,2459236.262,-0.6638,0.007
1/21/21,18:21:58,2459236.261,-0.6371,9.00E-04
1/21/21,18:20:25,2459236.259,-0.5176,9.00E-04
1/21/21,18:18:52,2459236.259,-0.7313,0.001
1/21/21,18:17:18,2459236.257,-0.5823,8.00E-04
1/21/21,18:15:45,2459236.256,-0.6557,3.00E-04
1/21/21,18:14:12,2459236.255,-0.643,3.00E-04
1/21/21,18:12:39,2459236.254,-0.6508,3.00E-04
1/21/21,18:11:05,2459236.253,-0.6443,0.002
1/21/21,18:09:32,2459236.252,-0.6753,3.00E-04
1/21/21,18:07:59,2459236.251,-0.6445,3.00E-04
1/21/21,18:06:27,2459236.25,-0.6495,5.00E-04
1/20/21,19:31:58,2459235.309,-0.6503,3.00E-04
1/20/21,19:30:25,2459235.308,-0.6228,3.00E-04
1/20/21,19:28:52,2459235.307,-0.7828,6.00E-04
1/20/21,19:27:19,2459235.306,-0.6399,3.00E-04
1/20/21,19:25:45,2459235.305,-0.6281,3.00E-04
1/20/21,19:24:12,2459235.304,-0.6318,4.00E-04
1/20/21,19:22:39,2459235.303,-0.6388,2.00E-04
1/20/21,19:21:07,2459235.302,-0.6195,5.00E-04
1/20/21,19:19:33,2459235.301,-0.6045,0.0042
1/20/21,19:18:00,2459235.3,-0.5764,0.0159
1/20/21,19:16:27,2459235.298,-0.6169,3.00E-04
1/20/21,19:14:54,2459235.297,-0.6398,2.00E-04
1/20/21,19:13:21,2459235.296,-0.6496,2.00E-04
1/20/21,19:11:48,2459235.295,-0.6394,2.00E-04
1/20/21,19:10:15,2459235.294,-0.651,3.00E-04
1/20/21,19:08:42,2459235.293,-0.655,8.00E-04
1/20/21,19:07:09,2459235.292,-0.6303,2.00E-04
1/20/21,19:05:35,2459235.291,-0.6377,2.00E-04
1/20/21,19:02:55,2459235.289,-0.6394,2.00E-04
1/20/21,19:01:22,2459235.288,-0.6326,3.00E-04
1/20/21,18:59:49,2459235.287,-0.6461,3.00E-04
1/20/21,18:58:16,2459235.286,-0.6536,4.00E-04
1/20/21,18:56:43,2459235.285,-0.6135,0.0099
1/20/21,18:55:09,2459235.284,-0.61,8.00E-04
1/20/21,18:53:36,2459235.283,-0.6448,3.00E-04
1/20/21,18:52:03,2459235.282,-0.6269,4.00E-04
1/20/21,18:50:29,2459235.28,-0.6576,4.00E-04
1/20/21,18:48:56,2459235.279,-0.6316,6.00E-04
1/20/21,18:47:23,2459235.278,-0.6367,2.00E-04
1/20/21,18:45:49,2459235.277,-0.6356,3.00E-04
1/20/21,18:44:16,2459235.276,-0.6378,2.00E-04
1/20/21,18:42:42,2459235.275,-0.6377,2.00E-04
1/20/21,18:41:09,2459235.274,-0.6945,0.0015
1/20/21,18:39:35,2459235.273,-0.6641,0.0047
1/20/21,18:38:02,2459235.272,-0.6913,0.0034
1/20/21,18:36:29,2459235.271,-0.6317,6.00E-04
1/20/21,18:34:56,2459235.27,-0.6273,5.00E-04
1/20/21,18:33:23,2459235.269,-0.6482,0.0105
1/20/21,18:31:49,2459235.268,-0.6454,0.0121
1/20/21,18:30:16,2459235.266,-0.6316,0.0112
1/20/21,18:28:42,2459235.265,-0.6313,0.0134
1/20/21,18:27:09,2459235.264,-0.6618,0.0119
1/20/21,18:25:35,2459235.263,-0.6555,0.0014
1/20/21,18:24:02,2459235.262,-0.6508,0.0011
1/20/21,18:22:29,2459235.261,-0.6692,9.00E-04
1/20/21,18:20:55,2459235.26,-0.6437,0.0078
1/20/21,18:19:22,2459235.259,-0.6546,0.0028
1/20/21,18:17:49,2459235.258,-0.6381,2.00E-04
1/20/21,18:16:16,2459235.257,-0.6373,3.00E-04
1/20/21,18:14:42,2459235.256,-0.6292,3.00E-04
1/20/21,18:13:09,2459235.255,-0.6383,2.00E-04
1/20/21,18:11:35,2459235.254,-0.6425,3.00E-04
1/20/21,18:10:02,2459235.252,-0.6305,4.00E-04
1/20/21,18:08:29,2459235.251,-0.6355,4.00E-04
1/20/21,18:06:55,2459235.25,-0.6394,2.00E-04
1/17/21,19:31:47,2459232.309,-0.6412,2.00E-04
1/17/21,19:30:14,2459232.308,-0.6405,2.00E-04
1/17/21,19:28:41,2459232.307,-0.6409,2.00E-04
1/17/21,19:27:08,2459232.306,-0.6421,2.00E-04
1/17/21,19:25:35,2459232.305,-0.6408,2.00E-04
1/17/21,19:24:02,2459232.304,-0.641,2.00E-04
1/17/21,19:22:30,2459232.303,-0.641,2.00E-04
1/17/21,19:20:56,2459232.302,-0.6413,2.00E-04
1/17/21,19:19:23,2459232.301,-0.6408,2.00E-04
1/17/21,19:17:50,2459232.299,-0.6404,2.00E-04
1/17/21,19:16:16,2459232.298,-0.6415,2.00E-04
1/17/21,19:14:43,2459232.297,-0.6413,2.00E-04
1/17/21,19:13:05,2459232.296,-0.6399,2.00E-04
1/17/21,19:11:31,2459232.295,-0.6416,2.00E-04
1/17/21,19:09:58,2459232.294,-0.6416,2.00E-04
1/17/21,19:08:25,2459232.293,-0.6405,2.00E-04
1/17/21,19:06:51,2459232.292,-0.6413,2.00E-04
1/17/21,19:05:19,2459232.291,-0.6407,2.00E-04
1/17/21,19:03:45,2459232.29,-0.6415,2.00E-04
1/17/21,19:02:12,2459232.289,-0.6416,2.00E-04
1/17/21,19:00:39,2459232.288,-0.6403,2.00E-04
1/17/21,18:59:06,2459232.286,-0.6417,2.00E-04
1/17/21,18:57:32,2459232.285,-0.6412,2.00E-04
1/17/21,18:55:59,2459232.284,-0.641,2.00E-04
1/17/21,18:54:26,2459232.283,-0.6407,2.00E-04
1/17/21,18:52:53,2459232.282,-0.6406,2.00E-04
1/17/21,18:51:20,2459232.281,-0.6406,2.00E-04
1/17/21,18:49:47,2459232.28,-0.6401,2.00E-04
1/17/21,18:48:14,2459232.279,-0.6406,2.00E-04
1/17/21,18:46:40,2459232.278,-0.6405,2.00E-04
1/17/21,18:45:07,2459232.277,-0.6409,2.00E-04
1/17/21,18:43:33,2459232.276,-0.6409,2.00E-04
1/17/21,18:42:01,2459232.275,-0.6407,2.00E-04
1/17/21,18:40:27,2459232.274,-0.6414,2.00E-04
1/17/21,18:38:55,2459232.272,-0.6406,2.00E-04
1/17/21,18:37:21,2459232.271,-0.6407,2.00E-04
1/17/21,18:35:48,2459232.27,-0.6408,2.00E-04
1/17/21,18:34:15,2459232.269,-0.6416,2.00E-04
1/17/21,18:32:42,2459232.268,-0.6407,2.00E-04
1/17/21,18:31:08,2459232.267,-0.6406,2.00E-04
1/17/21,18:29:35,2459232.266,-0.6416,2.00E-04
1/17/21,18:28:02,2459232.265,-0.6413,2.00E-04
1/17/21,18:26:28,2459232.264,-0.6395,2.00E-04
1/17/21,18:24:55,2459232.263,-0.6416,2.00E-04
1/17/21,18:23:22,2459232.262,-0.6416,2.00E-04
1/17/21,18:21:48,2459232.261,-0.6408,2.00E-04
1/17/21,18:20:15,2459232.26,-0.6423,2.00E-04
1/17/21,18:18:42,2459232.258,-0.6416,2.00E-04
1/17/21,18:17:08,2459232.257,-0.6404,2.00E-04
1/17/21,18:15:35,2459232.256,-0.6406,2.00E-04
1/17/21,18:14:02,2459232.255,-0.6428,2.00E-04
1/17/21,18:12:29,2459232.254,-0.6388,2.00E-04
1/17/21,18:10:55,2459232.253,-0.6407,2.00E-04
1/17/21,18:09:22,2459232.252,-0.6409,2.00E-04
1/16/21,19:31:37,2459231.309,-0.6397,2.00E-04
1/16/21,19:30:04,2459231.308,-0.64,2.00E-04
1/16/21,19:28:31,2459231.307,-0.6415,2.00E-04
1/16/21,19:26:57,2459231.306,-0.6392,2.00E-04
1/16/21,19:25:23,2459231.305,-0.6392,2.00E-04
1/16/21,19:23:50,2459231.304,-0.6408,2.00E-04
1/16/21,19:22:16,2459231.303,-0.64,2.00E-04
1/16/21,19:20:43,2459231.301,-0.6399,2.00E-04
1/16/21,19:19:09,2459231.3,-0.6407,2.00E-04
1/16/21,19:17:36,2459231.299,-0.6391,2.00E-04
1/16/21,19:16:03,2459231.298,-0.6398,2.00E-04
1/16/21,19:14:29,2459231.297,-0.6407,2.00E-04
1/16/21,19:12:56,2459231.296,-0.6395,2.00E-04
1/16/21,19:11:22,2459231.295,-0.6395,2.00E-04
1/16/21,19:09:49,2459231.294,-0.64,2.00E-04
1/16/21,19:08:16,2459231.293,-0.6395,2.00E-04
1/16/21,19:06:43,2459231.292,-0.6401,2.00E-04
1/16/21,19:05:10,2459231.291,-0.6396,2.00E-04
1/16/21,19:03:36,2459231.29,-0.6392,2.00E-04
1/16/21,19:02:03,2459231.289,-0.6401,2.00E-04
1/16/21,19:00:29,2459231.287,-0.6402,2.00E-04
1/16/21,18:58:56,2459231.286,-0.639,2.00E-04
1/16/21,18:57:23,2459231.285,-0.6388,2.00E-04
1/16/21,18:55:50,2459231.284,-0.6401,2.00E-04
1/16/21,18:54:17,2459231.283,-0.6397,2.00E-04
1/16/21,18:52:44,2459231.282,-0.6388,2.00E-04
1/16/21,18:51:11,2459231.281,-0.6401,2.00E-04
1/16/21,18:49:37,2459231.28,-0.6408,2.00E-04
1/16/21,18:48:04,2459231.279,-0.6392,2.00E-04
1/16/21,18:46:31,2459231.278,-0.6412,2.00E-04
